99.5,-231.6154294,189.4766137,136.538611,-302.0112568,108.1945705,679.3228511,699.2388226,-629.2727591
100,-231.6228256,189.5811197,136.6038949,-302.0241266,108.2108618,679.3767508,699.2680263,-629.2580445
100.5,-231.5687297,189.6589157,136.6601718,-301.9201725,108.2995068,679.3560659,699.292463,-629.2378555
101,-231.5564056,189.7177652,136.7071284,-301.9202902,108.3580682,679.4241244,699.3307038,-629.266964
101.5,-231.5153318,189.8003375,136.7868077,-301.81315,108.3868681,679.3911627,699.3697113,-629.2657156
102,-231.4621074,189.8380191,136.8521095,-301.7823133,108.4441807,679.4186177,699.4079253,-629.2083043
102.5,-231.3745563,189.9146903,136.9113929,-301.7892684,108.4847316,679.4372326,699.4550057,-629.1936984
103,-231.3420738,189.945961,136.9880717,-301.6532717,108.4817821,679.4300432,699.4952331,-629.1794746
103.5,-231.3573347,190.0549929,136.975055,-301.6774103,108.5451103,679.4746657,699.5045136,-629.1826653
104,-231.3173981,190.1243935,137.0775662,-301.6383514,108.6001063,679.470508,699.5494128,-629.1835885
104.5,-231.2283159,190.2071061,137.1631452,-301.5520236,108.6593833,679.5403495,699.5446246,-629.2028812
105,-231.2126551,190.2624591,137.2172399,-301.5138328,108.7023653,679.5342092,699.6235358,-629.1527273
105.5,-231.1814467,190.3145645,137.2364394,-301.4783956,108.7356123,679.5490069,699.6587743,-629.1457605
106,-231.118678,190.349022,137.3360369,-301.4015344,108.7883595,679.5577565,699.7160389,-629.1176195
106.5,-231.1205954,190.3880921,137.3834365,-301.3627247,108.8930608,679.551857,699.7319419,-629.1706301
107,-231.0259725,190.4940702,137.4767187,-301.285076,108.8965318,679.5812528,699.7681948,-629.1275552
107.5,-231.0114494,190.52669,137.4806463,-301.2482767,108.9295286,679.5799139,699.7886529,-629.0797475
108,-230.9639143,190.6150243,137.5171891,-301.1782709,108.9714965,679.6301872,699.8338984,-629.0721204
108.5,-230.8922901,190.6934251,137.5900933,-301.1590903,109.0415077,679.6511872,699.882505,-629.0535787
109,-230.8892933,190.7323451,137.6638549,-301.1207993,109.0479831,679.6510328,699.8997862,-629.0670028
109.5,-230.8921883,190.7806128,137.7137625,-301.047314,109.0936964,679.6676827,699.9156633,-629.0612177
110,-230.8362587,190.8789273,137.7791177,-301.0315439,109.1859899,679.7094297,699.9523765,-629.0186146
110.5,-230.83011,190.9804728,138.0559289,-300.8285319,109.1905668,679.7849481,699.848526,-629.2706547
111,-230.8535881,191.0495379,138.2854182,-300.6446612,109.265898,679.8895458,699.6515479,-629.5023651
111.5,-230.8501928,191.1317403,138.5720593,-300.451199,109.3053886,679.9965898,699.4620081,-629.7189871
112,-230.851756,191.2424947,138.8052254,-300.2803047,109.3371565,680.1166432,699.2999368,-629.9811246
112.5,-230.7763588,191.2517913,138.8587943,-300.1679912,109.3823635,680.0841549,699.3321052,-629.9915333
113,-230.6962046,191.2759547,138.89048,-300.039475,109.4388799,680.0398762,699.3856367,-629.9291101
113.5,-230.6507319,191.2359849,139.0160985,-299.9480534,109.4670531,680.057655,699.3424865,-630.0115741
114,-230.6101984,191.3694267,139.0867141,-299.9089828,109.5787716,680.0295396,699.4156474,-630.0253648
114.5,-230.59005,191.3538103,139.2018651,-299.7636171,109.5684108,680.0611425,699.3997316,-630.0518179
115,-230.5644807,191.4737203,139.2883046,-299.6532892,109.6334566,680.0839191,699.3761715,-630.1044704
115.5,-230.5207722,191.552393,139.3865426,-299.6255452,109.6542091,680.1474826,699.3618701,-630.1686271
116,-230.5034862,191.6317957,139.4796091,-299.5226145,109.7396497,680.245034,699.31759,-630.169359
116.5,-230.4813679,191.6911077,139.5645389,-299.4742278,109.7689289,680.2805275,699.2823317,-630.2036836
117,-230.4745838,191.8040981,139.7308081,-299.4639169,109.8214541,680.3488312,699.317212,-630.2733551
117.5,-230.4557518,191.9248748,139.8603033,-299.4259784,109.8711674,680.4194485,699.3170222,-630.3205239
118,-230.4240564,192.0347022,139.9487031,-299.4008609,109.8941676,680.4895638,699.3486653,-630.2769051
118.5,-230.4624044,192.0990079,140.2030341,-299.2463921,109.9334442,680.5786488,699.1924344,-630.5484351
119,-230.4904297,192.1618737,140.4916614,-299.0708041,109.9853446,680.6595234,699.0004937,-630.7926056
119.5,-230.4531488,192.2341655,140.7155462,-298.8708748,110.0548577,680.7634811,698.8254981,-630.9606464
120,-230.4431686,192.3549554,140.9533509,-298.7379463,110.0637074,680.8950707,698.6929832,-631.1930471
120.5,-230.4761896,192.4070144,141.0450196,-298.6675354,110.1167182,680.9418132,698.6798044,-631.1765684
121,-230.4035646,192.4972357,141.1269331,-298.6237964,110.1761251,680.9812271,698.7598227,-631.2060456
121.5,-230.3320356,192.5443298,141.1833093,-298.5232603,110.2610196,680.9553659,698.811753,-631.1739579
122,-230.2916921,192.6283516,141.2315336,-298.498503,110.2779652,680.9943773,698.848738,-631.1235883
122.5,-230.2520915,192.7136222,141.2922581,-298.4405009,110.3672967,680.9967094,698.9019732,-631.1691521
123,-230.2672928,192.7679409,141.3759417,-298.4378176,110.4135606,681.0482099,698.8895146,-631.146171
123.5,-230.2303867,192.8149398,141.4201675,-298.3827993,110.4046549,681.0339655,698.9209706,-631.1076629
124,-230.1962167,192.8934787,141.5148136,-298.3222496,110.4455091,681.0537209,698.9528812,-631.1253661
124.5,-230.1646092,192.9775119,141.5484586,-298.2802458,110.4984079,681.074394,699.0077929,-631.1403929
125,-230.0967672,193.0519442,141.6075079,-298.2664367,110.5484996,681.0958424,698.9916952,-631.0993436
125.5,-230.0376438,193.0593656,141.668486,-298.2013546,110.5794985,681.0830658,699.0598922,-631.1203637
126,-230.0038895,193.1252455,141.6867332,-298.111195,110.6137594,681.1147803,699.087635,-631.0901092
126.5,-229.9855836,193.1527433,141.7790811,-298.0271037,110.6890365,681.1087721,699.1658864,-631.1078785
127,-229.9188829,193.2701526,141.7999112,-298.0205228,110.7549901,681.1289268,699.1817246,-631.0385561
127.5,-229.8941876,193.3177246,141.8309094,-297.9569034,110.7972994,681.1193368,699.2317395,-631.0176523
128,-229.8518657,193.4164385,141.9456954,-297.9136331,110.8674806,681.1582637,699.2711503,-631.0277929
128.5,-229.7683716,193.4353882,142.0131105,-297.8529533,110.9168022,681.1346249,699.2842108,-631.0065206
129,-229.7629373,193.5569345,142.0645097,-297.7999244,110.9008906,681.1668556,699.2833582,-631.0190065
129.5,-229.7363143,193.585484,142.1143574,-297.7952687,110.9468986,681.2112512,699.3370604,-630.9870209
130,-229.7400567,193.6431236,142.1991121,-297.7095918,111.0045988,681.2411683,699.3512909,-631.0210279
130.5,-229.6405784,193.696907,142.2568608,-297.6686039,111.0566766,681.2731552,699.3950943,-631.0348171
