16,20896987.08,21306355.57,24667480.87,22556415.8,20208313.59,22848569.4,22254251.18,24170726.42
16.5,20896864.57,21306441.3,24667542.05,22556264.26,20208365.08,22848902.09,22254597.3,24170411.7
17,20896740.27,21306532.38,24667608.96,22556110.2,20208411.31,22849243.65,22254943.92,24170095.14
17.5,20896622.65,21306621.27,24667666.25,22555953.89,20208464.57,22849581.22,22255293.25,24169778.91
18,20896504.61,21306705.3,24667728.77,22555797.95,20208513.55,22849918.35,22255641.41,24169460.96
18.5,20896386.73,21306796.71,24667792.95,22555642.58,20208562.85,22850258.7,22255986.7,24169146.32
19,20896271.27,21306888.51,24667859.25,22555486.79,20208613.36,22850592.54,22256332.03,24168829.37
19.5,20896146.79,21306983.89,24667922.35,22555334.15,20208663.57,22850933.38,22256679.73,24168516.71
20,20896029.1,21307070.24,24667987.83,22555174.78,20208713.07,22851273.98,22257026.39,24168200.08
20.5,20895910.06,21307155.89,24668048.9,22555024.21,20208765.58,22851611.2,22257370.31,24167882.77
21,20895791.21,21307247.49,24668113.77,22554867.23,20208814.97,22851947.54,22257719.7,24167566.37
21.5,20895675.57,21307334.64,24668178.5,22554713.3,20208865.72,22852286.64,22258064.74,24167257.38
22,20895553.54,21307427.67,24668242.34,22554550.46,20208916.43,22852627.1,22258417.21,24166935.49
22.5,20895434.64,21307517.17,24668302.49,22554397.44,20208969.7,22852967.01,22258762.04,24166620.99
23,20895314.31,21307610.52,24668366.37,22554242.07,20209017.08,22853301.37,22259107.44,24166308.69
23.5,20895193.16,21307693.77,24668429.49,22554091.58,20209069.42,22853643.13,22259453.06,24165992
24,20895079.01,21307784.85,24668496.85,22553936.43,20209114.97,22853977.33,22259799.75,24165674.77
24.5,20894955.99,21307876.94,24668561.75,22553784.02,20209168.18,22854317.59,22260149.67,24165362.37
25,20894838.92,21307962.55,24668623.29,22553624.39,20209220.28,22854659.59,22260493.73,24165044.24
25.5,20894722.17,21308053.5,24668687.17,22553470.3,20209266.31,22854992.61,22260844.47,24164730.94
26,20894600.28,21308145.87,24668750.59,22553315.17,20209321.3,22855331.6,22261187,24164410.99
26.5,20894482.73,21308238.7,24668815.57,22553165.5,20209371.65,22855672.15,22261535.76,24164097.1
27,20894361.18,21308328.04,24668877.95,22553006.4,20209422.36,22856006.57,22261879.96,24163782.41
27.5,20894248.49,21308413.92,24668939.95,22552852.08,20209474.48,22856348.3,22262228.18,24163472.61
28,20894126.23,21308509.15,24669003.65,22552697.41,20209526.53,22856687.3,22262574.68,24163154.16
28.5,20894006.79,21308598.81,24669071.04,22552543.34,20209574.36,22857028.11,22262923.71,24162841.21
29,20893889.99,21308686.14,24669134.16,22552389.39,20209625.87,22857364.1,22263267.01,24162523.31
29.5,20893769.55,21308778.01,24669198.38,22552233.69,20209675.59,22857702.08,22263619.58,24162205.57
30,20893651.63,21308868.82,24669262.32,22552077.82,20209727.01,22858036.61,22263966.96,24161893.26
30.5,20893531.15,21308958.15,24669326.37,22551924.75,20209774.22,22858374.09,22264309.98,24161577
31,20893415.32,21309045.1,24669392.31,22551773.08,20209828.12,22858718.34,22264659.05,24161258.7
31.5,20893294.57,21309140.78,24669455.52,22551619.03,20209879.22,22859057.41,22265006.6,24160944.78
32,20893175.75,21309229.58,24669519.27,22551462.57,20209927.97,22859390.34,22265353.73,24160629.15
32.5,20893057.94,21309317.39,24669584.3,22551313.38,20209980.35,22859731.65,22265701.49,24160315.22
33,20892936.38,21309412.32,24669647.9,22551149.61,20210028.74,22860073.64,22266046.29,24159997.53
33.5,20892819.54,21309498.65,24669713.06,22550997.89,20210080.22,22860408.39,22266392.69,24159683.71
34,20892700.64,21309593.1,24669775.6,22550842.91,20210130.12,22860747.08,22266745.78,24159366.01
34.5,20892580.99,21309680.04,24669841.6,22550690.26,20210185.15,22861084.66,22267088.4,24159052.37
35,20892464.46,21309773.04,24669907.08,22550537.79,20210235.42,22861424.09,22267435.25,24158736.05
35.5,20892346.25,21309862.88,24669971.46,22550381.78,20210284.98,22861766.45,22267783.43,24158420.5
36,20892226.28,21309952.07,24670036.83,22550228.67,20210337.85,22862102.61,22268127.69,24158104.24
36.5,20892106.62,21310041.66,24670100.93,22550076.56,20210390.19,22862440.05,22268472.02,24157791.02
37,20891992.97,21310132.55,24670166.12,22549921.39,20210442.42,22862782.16,22268821.55,24157474.79
37.5,20891870.94,21310222.37,24670231.05,22549763.12,20210489.72,22863118.51,22269164.09,24157157.75
38,20891754.56,21310317.01,24670297.15,22549609.65,20210539.95,22863456.07,22269516.96,24156845.71
38.5,20891631.66,21310404.93,24670360.67,22549456.85,20210595,22863796.07,22269862.54,24156526.32
39,20891518.24,21310496.23,24670430.12,22549304.81,20210647.96,22864136.33,22270208.21,24156209.76
39.5,20891396.66,21310588.22,24670493.15,22549155.84,20210693.4,22864475.1,22270559.17,24155896.6
40,20891278.46,21310677.08,24670560.34,22548998.03,20210745.96,22864814.13,22270903.63,24155573.58
40.5,20891159.39,21310769.27,24670622.21,22548843.46,20210798.56,22865152.35,22271249.56,24155261.12
41,20891045.04,21310862.28,24670685.2,22548691.04,20210850.36,22865487.78,22271600.5,24154942.27
41.5,20890923.88,21310952.1,24670750.75,22548536.35,20210902.51,22865827.44,22271940.75,24154628.63
42,20890806.23,21311044.84,24670818.78,22548385.45,20210950.74,22866168.34,22272290.93,24154311.01
42.5,20890689.32,21311132.31,24670885.54,22548231.48,20211004.33,22866511.26,22272638.29,24153997.43
43,20890570.94,21311224.03,24670950.52,22548075.41,20211054.81,22866851.68,22272984.43,24153678.31
43.5,20890451.32,21311316.24,24671013.94,22547922.19,20211109.11,22867184.91,22273327.83,24153364.49
44,20890334.5,21311408.26,24671083.76,22547774.26,20211155.84,22867527.68,22273676,24153046.49
44.5,20890216.2,21311496.63,24671147.67,22547616.12,20211210.81,22867863.85,22274026.12,24152732.64
45,20890097.81,21311591.99,24671213.75,22547468.34,20211260.78,22868201.95,22274370.76,24152412.21
45.5,20889979.01,21311684.53,24671275.98,22547313.98,20211311.09,22868541.72,22274714.99,24152099.02
46,20889855.36,21311775.71,24671343.1,22547155.5,20211367.09,22868880.98,22275062.81,24151778.9
46.5,20889737.94,21311865.95,24671411.75,22547005.46,20211415.08,22869222.28,22275411.81,24151465.13
47,20889624.53,21311957.37,24671478.93,22546852.62,20211466.75,22869564.96,22275756.33,24151151.54
47.5,20889506.2,21312046.36,24671544.15,22546697.87,20211518.74,22869902.24,22276101.62,24150833.44
48,20889386.81,21312142.76,24671609.46,22546544.8,20211571.03,22870240.04,22276449.76,24150514.3
48.5,20889268.75,21312232.56,24671676.59,22546396.55,20211622.14,22870576.95,22276798,24150197.54
49,20889153.48,21312322.56,24671743.5,22546235.16,20211674.78,22870918.51,22277145.95,24149881.38
49.5,20889033.93,21312418.45,24671812.11,22546085.07,20211728.66,22871255.71,22277496.15,24149568.98
50,20888913.94,21312506.86,24671874.57,22545933,20211777.77,22871598.32,22277839.98,24149252.33
50.5,20888793.7,21312600,24671942.91,22545779.34,20211827.38,22871935.37,22278184.28,24148936.8
51,20888677.24,21312690.36,24672008.96,22545625.67,20211881.72,22872277.08,22278529.2,24148617.31
51.5,20888563.54,21312777.54,24672073.56,22545475.55,20211931.63,22872614.32,22278875.12,24148303.63
52,20888441.94,21312871.4,24672137.99,22545319.92,20211984.96,22872952.74,22279226.4,24147984.51
52.5,20888325.98,21312963.93,24672204.1,22545169.36,20212038.73,22873291.45,22279570.61,24147668.16
53,20888206.31,21313056.34,24672273.59,22545016.71,20212087.96,22873632.09,22279919.13,24147352.89
53.5,20888089.65,21313152.7,24672341.36,22544862.8,20212142.77,22873971.44,22280262.74,24147032.97
54,20887970.08,21313241.3,24672406.36,22544709.64,20212192.68,22874310.86,22280617.63,24146719.05
54.5,20887852.6,21313329.67,24672472.34,22544563.43,20212243.35,22874652.23,22280958.43,24146404.72
55,20887737.82,21313424.89,24672546.02,22544406.04,20212296.05,22874990.07,22281309.19,24146089.25
55.5,20887615.57,21313516.48,24672604.98,22544254.52,20212345.7,22875329.83,22281652.84,24145774.63
56,20887498.42,21313608.2,24672675.03,22544098.1,20212396.47,22875667.22,22281998.5,24145454.02
56.5,20887381.92,21313698.79,24672740.75,22543947.61,20212453.79,22876008.92,22282349.75,24145142.05
57,20887263.4,21313796.38,24672804.52,22543794.35,20212503.57,22876345.04,22282695.82,24144822.03
57.5,20887147.33,21313884.76,24672874.06,22543641.07,20212556.97,22876690.68,22283041.56,24144504.17
58,20887031.19,21313976.38,24672939.02,22543488.71,20212610.56,22877024.72,22283389.2,24144192.76
58.5,20886906.33,21314069.01,24673005.66,22543334.4,20212660.8,22877365.19,22283734.89,24143875.36
59,20886794.67,21314161.59,24673077.3,22543182.72,20212714.27,22877704.35,22284084.48,24143555.39
59.5,20886672.92,21314252.08,24673140.49,22543033.46,20212761.4,22878043.27,22284432.88,24143242.03
60,20886557.51,21314343.13,24673210.16,22542879.18,20212816.9,22878382.43,22284777.09,24142921.16
60.5,20886437.95,21314433.96,24673273.23,22542727.13,20212867.96,22878724.47,22285128.04,24142607.7
61,20886318.01,21314529.04,24673341.94,22542573.9,20212920.85,22879062.51,22285475.23,24142290.32
61.5,20886203.78,21314627,24673411.65,22542420.17,20212971.3,22879402.57,22285822.34,24141975.34
62,20886084.92,21314721.08,24673474.63,22542273.01,20213027.71,22879743.47,22286168.35,24141656.82
62.5,20885971.02,21314806.85,24673544.73,22542119.72,20213077.8,22880079.63,22286515.76,24141344.4
63,20885852.43,21314902.37,24673611.74,22541965.22,20213132.87,22880421.61,22286862.53,24141029.5
63.5,20885729.37,21314994.32,24673676.08,22541814.35,20213181.21,22880760.19,22287210.06,24140711.97
64,20885615.89,21315088.27,24673746.33,22541663.21,20213236.14,22881101.33,22287556.82,24140393.04
64.5,20885497.71,21315180.98,24673809.26,22541509.37,20213284.74,22881439.65,22287903.23,24140077.43
65,20885380.32,21315273.46,24673874.68,22541355.47,20213337.82,22881777.36,22288248.02,24139759.94
65.5,20885260.95,21315367.21,24673945.42,22541202.26,20213390.41,22882117.44,22288600.38,24139447.38
66,20885144.79,21315457.18,24674013.14,22541052.74,20213445.1,22882458.78,22288943.72,24139132.02
66.5,20885029.5,21315547.84,24674080.1,22540903.48,20213499.23,22882799.37,22289294.7,24138810.41
67,20884912.07,21315642.57,24674147.46,22540750.03,20213549.71,22883133.41,22289640.16,24138501.81
67.5,20884795.26,21315736.5,24674212.71,22540594.72,20213600.53,22883472.91,22289990.38,24138179.89
68,20884675.29,21315828.34,24674284.73,22540445.15,20213654.12,22883815.96,22290334.29,24137862.79
68.5,20884556.67,21315918.33,24674353.41,22540291.02,20213705.17,22884155.61,22290684.26,24137546.3
69,20884440.08,21316013.07,24674413.8,22540134.34,20213763.6,22884489.81,22291031.18,24137233.5
69.5,20884321.53,21316105.75,24674482.06,22539988.81,20213811.04,22884834.76,22291379.5,24136918.58
70,20884205.83,21316198.74,24674549.72,22539836.21,20213868.09,22885171.61,22291724.65,24136601.4
70.5,20884090.71,21316293.8,24674617.33,22539683.39,20213918.09,22885512.29,22292073.4,24136286.66
71,20883972.61,21316384.62,24674683.82,22539533.85,20213971.97,22885854.69,22292420.98,24135966.65
71.5,20883853.28,21316475.68,24674755.43,22539380.17,20214021.45,22886192.02,22292769.68,24135650.63
72,20883738.89,21316569.45,24674822.27,22539230.42,20214073.14,22886533.65,22293117.35,24135336.15
72.5,20883621.65,21316661.77,24674889.17,22539075.49,20214124.13,22886872.26,22293467.04,24135023.53
73,20883500.09,21316759.87,24674952.24,22538925.41,20214182.62,22887209.73,22293810.55,24134701.93
73.5,20883387.12,21316846.98,24675022.74,22538772.64,20214236.01,22887550.29,22294158.86,24134388.84
74,20883268.62,21316943.9,24675092.82,22538622.83,20214286.54,22887885.8,22294506.82,24134074.64
74.5,20883149.58,21317033.78,24675163.06,22538469.04,20214335.58,22888226.83,22294856.57,24133758.19
75,20883037.36,21317130.1,24675225.86,22538315.17,20214396.73,22888565.74,22295206.61,24133441.52
75.5,20882919.72,21317221.47,24675292.14,22538166.98,20214447.25,22888907.71,22295555.56,24133126.28
76,20882800.28,21317317.94,24675359.59,22538012.04,20214501.18,22889245.47,22295902.31,24132814.02
76.5,20882682.81,21317410.43,24675430.2,22537860.58,20214552.36,22889588.7,22296248.19,24132497.42
77,20882570.91,21317504.23,24675494.56,22537707.85,20214605.36,22889928.76,22296598.37,24132184
77.5,20882447.46,21317596.94,24675558.06,22537559.99,20214659.44,22890266.63,22296947.15,24131866.27
78,20882334.17,21317692.37,24675634.44,22537407.85,20214711.04,22890600.74,22297293.64,24131549.59
78.5,20882221.71,21317782.31,24675695.15,22537256.75,20214762.29,22890945.63,22297645.02,24131236.23
79,20882101,21317876.19,24675764.4,22537105.53,20214818.11,22891284.92,22297995.29,24130919.31
79.5,20881985.78,21317971.42,24675826.27,22536952.48,20214872.14,22891621.28,22298342.44,24130601.61
80,20881867.81,21318064.2,24675901.62,22536798.92,20214922.78,22891966.09,22298687.15,24130285.74
80.5,20881749.98,21318156.65,24675963.92,22536644.66,20214974.75,22892303.76,22299035.21,24129970.9
81,20881634.15,21318249.48,24676034.37,22536493.52,20215031.32,22892645.77,22299387.74,24129660.98
81.5,20881519.2,21318345.31,24676100.33,22536340.67,20215084.23,22892980.96,22299738.7,24129345.24
82,20881402.01,21318440.44,24676169.04,22536189.04,20215138.09,22893322.83,22300089.32,24129028.96
82.5,20881283.88,21318530.42,24676238.98,22536039.7,20215190.17,22893661.53,22300432.23,24128711.24
83,20881168.4,21318623.53,24676301.74,22535889.03,20215243.62,22893997.48,22300783.49,24128400.19
83.5,20881050.33,21318719.19,24676365.42,22535733.33,20215298.65,22894336.42,22301132.65,24128084.4
84,20880934.9,21318811.5,24676439.23,22535583.71,20215350.27,22894681.18,22301483.9,24127765.61
84.5,20880818.04,21318902.78,24676504.44,22535429.65,20215401.65,22895017.71,22301829.34,24127456.41
85,20880699.16,21318999.93,24676568.68,22535275.78,20215456.84,22895356.16,22302179.88,24127139.53
85.5,20880584.94,21319095.49,24676638.4,22535127.75,20215509.72,22895696.63,22302530.6,24126823.11
86,20880466.76,21319189.18,24676705.89,22534977.14,20215563.37,22896034.69,22302879.72,24126510.12
86.5,20880350.19,21319280.89,24676776.01,22534823.71,20215622.46,22896371.23,22303227.53,24126194.66
87,20880235.87,21319373.94,24676842.29,22534671.8,20215673.79,22896713.6,22303573.69,24125881.09
87.5,20880118.76,21319468.43,24676908.56,22534521.47,20215721.57,22897054.7,22303926.58,24125565.29
88,20879999.66,21319560.74,24676974.14,22534366.15,20215774.39,22897393.53,22304275.04,24125250.54
88.5,20879885.79,21319657.71,24677040.29,22534214.46,20215830.08,22897732.36,22304620.99,24124932.53
89,20879768.92,21319750.95,24677112.48,22534065.7,20215887.21,22898073.67,22304971.01,24124622.28
89.5,20879657.42,21319844.6,24677180.61,22533915.31,20215935.84,22898408.19,22305322.43,24124308.49
90,20879538.82,21319938.44,24677241.01,22533762.74,20215992.33,22898752.76,22305671.74,24123991.01
90.5,20879426.12,21320034.1,24677315.36,22533612.42,20216045.95,22899091.7,22306020.87,24123679.97
91,20879305.66,21320129.75,24677385.16,22533459.58,20216098.77,22899428.44,22306369.62,24123359.53
91.5,20879190.32,21320221.22,24677449.68,22533311.2,20216153.14,22899771.18,22306719.85,24123049.49
92,20879075.98,21320314.92,24677513.39,22533152.7,20216204.16,22900107.01,22307067.69,24122735.34
92.5,20878957.95,21320414.45,24677588.28,22533006.31,20216260.02,22900450.26,22307419.65,24122417.71
93,20878839.26,21320505.38,24677650.19,22532854.46,20216317.72,22900787.32,22307768.99,24122108.08
93.5,20878725.66,21320601.22,24677721.33,22532703.15,20216370.59,22901129.55,22308116.64,24121791.05
94,20878610.87,21320693.79,24677790.64,22532554.6,20216417.33,22901467.17,22308468.51,24121472.03
94.5,20878493.45,21320786.72,24677855.91,22532398.94,20216478.57,22901805.34,22308814.38,24121157.1
95,20878377.31,21320880.92,24677927.69,22532248.83,20216531.28,22902144.38,22309162.7,24120848.25
95.5,20878262.22,21320976.66,24677995.35,22532097.96,20216584.18,22902485.23,22309515.2,24120531.07
96,20878149.04,21321069.77,24678063.89,22531944.75,20216637.56,22902826.11,22309862.17,24120219.5
96.5,20878033.4,21321166.66,24678131.1,22531795.04,20216688.71,22903163.69,22310212.08,24119903.45
97,20877916.82,21321257.64,24678196.23,22531646.02,20216745.06,22903505.9,22310564.2,24119589.66
97.5,20877799.74,21321354.86,24678270.92,22531493.75,20216799.56,22903845.85,22310909.21,24119272.27
98,20877681.24,21321453.31,24678335.28,22531340.89,20216856.6,22904184.8,22311262.93,24118957.65
98.5,20877566.25,21321543.42,24678405.32,22531189.85,20216909.19,22904522.07,22311613.04,24118643.73
99,20877448.86,21321640.77,24678473.78,22531038.83,20216962.09,22904864.7,22311959.88,24118325.95
99.5,20877334.58,21321734.1,24678536.2,22530887.06,20217015.74,22905204.96,22312310.71,24118010.58
100,20877215.73,21321826.07,24678608.12,22530736.59,20217071.17,22905544.1,22312660.87,24117697.14
100.5,20877102.96,21321925.02,24678678.23,22530588.3,20217124.38,22905881.35,22313010.16,24117383.23
101,20876987.18,21322016.99,24678744.01,22530436.28,20217180.08,22906224.96,22313361.39,24117069.56
101.5,20876867.58,21322116.31,24678812.44,22530284.61,20217232.83,22906565.42,22313710.63,24116754.51
102,20876751.76,21322210.6,24678878.14,22530128.74,20217287.1,22906900.47,22314057.63,24116441.36
102.5,20876634.23,21322302.73,24678950.14,22529984.09,20217338.99,22907244.03,22314406.71,24116125.34
103,20876520.45,21322398.66,24679018.59,22529837.39,20217394.23,22907583.9,22314756.87,24115811.73
103.5,20876409.99,21322496.87,24679086.83,22529679.13,20217449.68,22907923.02,22315105.6,24115497.6
104,20876292.59,21322588.56,24679155.54,22529533.48,20217504.39,22908261.15,22315457.86,24115180.33
104.5,20876175.9,21322681.43,24679220.48,22529380.56,20217555.52,22908598.17,22315807.2,24114864.48
105,20876061.1,21322778.21,24679296.02,22529232.71,20217615.85,22908937.26,22316156.45,24114551.34
105.5,20875943.6,21322875.15,24679360.01,22529076.15,20217668.8,22909280.53,22316505.42,24114238.66
106,20875832.8,21322970.76,24679426.8,22528932.73,20217720.88,22909619.72,22316857.83,24113925.69
106.5,20875712.93,21323057.72,24679497.29,22528774.5,20217771.91,22909958.63,22317206.06,24113607.38
107,20875596.88,21323156.63,24679564.51,22528629.64,20217829.92,22910296.15,22317560.96,24113297.05
107.5,20875482.48,21323254.25,24679635.1,22528476.24,20217880.63,22910642.09,22317902.21,24112978.3
108,20875370,21323347.18,24679706.72,22528325.55,20217940.29,22910979.6,22318257.57,24112668.62
108.5,20875253.08,21323444.05,24679779,22528173.96,20217992.83,22911315.92,22318607.5,24112354.95
109,20875134.81,21323541.05,24679841.04,22528019,20218049.81,22911659.37,22318955.72,24112035.03
109.5,20875021.1,21323639.3,24679909.26,22527875.89,20218099,22911997.79,22319309.36,24111718.82
110,20874907.03,21323731.93,24679980.17,22527721.72,20218156.36,22912336.08,22319656.15,24111406.13
110.5,20874789.11,21323829.74,24680046.78,22527575.52,20218211.36,22912678.63,22320006.6,24111091.53
111,20874672.78,21323918.38,24680118.55,22527417.33,20218265.59,22913018.42,22320355.28,24110778.37
111.5,20874556.06,21324019.97,24680189.23,22527273.99,20218317.03,22913359.16,22320704.24,24110461.88
112,20874443.12,21324111.79,24680251.96,22527120.4,20218372.8,22913700.03,22321055.27,24110148.43
112.5,20874325.15,21324211.04,24680321.22,22526972.19,20218429.51,22914038.03,22321407.25,24109834.51
113,20874210.76,21324304.3,24680394.93,22526822.73,20218486.31,22914381.54,22321754.56,24109519.65
113.5,20874100.89,21324397.65,24680460.58,22526675.23,20218542.15,22914720.06,22322107.33,24109200.66
114,20873980.9,21324496.69,24680532.53,22526520.66,20218593.72,22915053.28,22322453.99,24108886.1
114.5,20873867.29,21324591.21,24680604.09,22526367.72,20218650.68,22915397.82,22322803.4,24108572.82
115,20873748.84,21324686.42,24680672.93,22526222.37,20218703.39,22915738.97,22323154.18,24108257.09
115.5,20873636.85,21324787.1,24680740.18,22526068.76,20218757.67,22916076.08,22323500.3,24107941.6
116,20873526.21,21324877.89,24680812.23,22525921.61,20218812.32,22916419.61,22323853.75,24107624.75
116.5,20873404.8,21324972.87,24680880.72,22525771.01,20218869.87,22916757.5,22324202.14,24107312.49
117,20873292.68,21325070.56,24680953.07,22525621.72,20218923.92,22917099.76,22324553.63,24106998.25
117.5,20873176.6,21325166.42,24681022,22525469.38,20218981.06,22917439.98,22324904.47,24106683.76
118,20873056.03,21325263.45,24681093.58,22525323.77,20219031.88,22917777.72,22325251.98,24106371
118.5,20872946.13,21325360.38,24681161.84,22525173.25,20219086.77,22918121.03,22325598.86,24106048.54
119,20872827.77,21325452.23,24681232.93,22525022.28,20219139.9,22918458.58,22325949.31,24105734.51
119.5,20872714.45,21325555.59,24681301.83,22524872.44,20219196.2,22918800.17,22326300.49,24105421.27
120,20872599.37,21325648.32,24681370.72,22524723.9,20219258,22919137.96,22326650.97,24105105.65
120.5,20872485.35,21325742.99,24681440.4,22524575.11,20219307.48,22919480.48,22326996.71,24104788.51
121,20872370.27,21325843.54,24681516.41,22524427.3,20219363.65,22919822.52,22327349.07,24104474.3
121.5,20872253.52,21325935.75,24681584.6,22524277.26,20219421.83,22920157.8,22327698.93,24104160.6
122,20872136.21,21326033.42,24681651.66,22524126.91,20219475.84,22920502.22,22328047.28,24103840.86
122.5,20872019.82,21326128.39,24681726.88,22523978.26,20219526.03,22920838.08,22328397.49,24103525.76
123,20871908.9,21326224.36,24681794.12,22523830.24,20219583.15,22921181.57,22328743.11,24103213.19
123.5,20871791.46,21326318.16,24681863.23,22523676.95,20219639.45,22921526.98,22329093.09,24102896.99
124,20871675.73,21326421.04,24681935.21,22523528.8,20219691.56,22921863.25,22329444.67,24102580.24
124.5,20871564.64,21326513.2,24682006.72,22523382.09,20219746.69,22922210.02,22329795.51,24102268.09
125,20871447.67,21326608.16,24682077.21,22523232.17,20219805.33,22922543.95,22330143.77,24101947.94
125.5,20871333.11,21326701.97,24682149.07,22523082.76,20219860.6,22922883.47,22330493.41,24101632.16
126,20871217.53,21326804.87,24682219.03,22522934.26,20219914.4,22923224.62,22330843.17,24101316.15
126.5,20871104.05,21326899.34,24682295.92,22522783.25,20219970.3,22923565.89,22331193.8,24101000.06
127,20870990.06,21326997.81,24682361.5,22522635.86,20220026.97,22923907,22331540.85,24100687.2
127.5,20870871.31,21327093.93,24682434.98,22522487.6,20220082.4,22924250.85,22331889.4,24100372.58
128,20870758.97,21327188.61,24682504.87,22522335.19,20220135.99,22924584.99,22332242.28,24100057.74
128.5,20870642.87,21327286.66,24682570.66,22522187.46,20220192.96,22924926.36,22332589,24099741.39
129,20870532.93,21327386.92,24682644.84,22522041.96,20220244.99,22925269.55,22332938.29,24099423.76
129.5,20870413.27,21327480.26,24682718.28,22521892.75,20220303.75,22925610.44,22333289.01,24099111
130,20870297.23,21327574.46,24682784.89,22521742.81,20220359.66,22925947.67,22333639.76,24098794.07
130.5,20870186.19,21327675.25,24682856.21,22521594.66,20220412.87,22926289.86,22333989.06,24098479.67
131,20870065.69,21327769.49,24682929.72,22521446.88,20220469.19,22926634.08,22334339,24098167.25
131.5,20869953.78,21327869.99,24683001.53,22521294.72,20220523.28,22926973.29,22334687.02,24097849.15
132,20869839.43,21327964.03,24683074.22,22521148.37,20220578.04,22927310.65,22335040.01,24097533.87
132.5,20869721.47,21328058.83,24683148.65,22520998.89,20220634.8,22927655.63,22335387.73,24097216.78
133,20869613.34,21328154.76,24683211.82,22520852.93,20220693.07,22927993.12,22335737.34,24096902.57
133.5,20869496,21328257.72,24683287.22,22520700.35,20220748.96,22928335.76,22336087.78,24096584.97
134,20869381.49,21328349.52,24683358.31,22520550.95,20220807.14,22928678.9,22336434.32,24096270.8
134.5,20869268.35,21328448.95,24683431.54,22520401.14,20220857.95,22929018.31,22336781.32,24095953.7
135,20869149.93,21328543.35,24683500.6,22520252.6,20220912.12,22929354.77,22337138.41,24095639.28
135.5,20869035.94,21328645.07,24683568.79,22520108.55,20220966.34,22929701.09,22337486.93,24095323.23
136,20868920.94,21328742.31,24683641.55,22519958.7,20221026.93,22930041.27,22337838.25,24095009.89
136.5,20868806.89,21328839.39,24683714.51,22519810.53,20221082.96,22930379.22,22338187.21,24094697.58
137,20868691.31,21328931.95,24683786.77,22519661.18,20221140.98,22930719.83,22338541.53,24094382.45
